"CODUSU";"TRIM";"ANO4";"AGLOMERADO";"NRO_HOGAR";"PROVINCIA";"ITF";"IPCF";"REALIZADA";"PONDIH";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4";"PONDERA"
"TQRMNOTXXHKNKPCDELHIH00658864";3;2023;61;1;86;126000;31500;1;136;3;2;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;1;"";2;2;"";1;2;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;137
"TQRMNORYTHKOLPCDEJGAH00654632";3;2023;40;1;6;0;0;1;0;3;3;2;0;1;1;1;2;0;2;0;2;"";1;"";1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;3;5;1;"";3;1;"";4;1;1;2;"";1;1;1;3;2;2;2;4;0;98;0;0;0;1002
"TQRMNOTYQHKNKPCDELHIH00658865";3;2023;61;1;86;38000;19000;1;142;2;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1;"";2;1;"";2;2;1;2;"";1;1;1;2;2;2;2;1;0;2;0;0;0;144
"TQRMNOPUVHKOKSCDEKLGH00654908";3;2023;55;1;66;264000;88000;1;208;4;3;2;0;1;1;1;2;0;2;0;6;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;0;3;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;98;0;0;0;205
"TQRMNOSUWHKLLTCDELGID00655822";3;2023;60;1;82;160000;40000;1;5573;2;2;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;0;4;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;3;98;0;0;0;2289
"TQRMNOURYHKLLTCDELGID00655895";3;2023;60;1;82;330000;165000;1;3182;2;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;98;0;0;0;1788
"TQRMNOPRXHKMLNCDELGID00655867";3;2023;60;1;82;234000;58500;1;6772;2;2;2;0;1;1;1;2;0;2;0;6;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;2417
"TQRMNOPRYHKMLNCDELGID00655836";3;2023;60;1;82;0;0;1;0;2;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;0;4;1;"";2;2;"";2;2;1;1;"";1;1;1;1;2;2;2;2;4;1;0;0;0;2511
"TQRMNOPSPHKMLNCDELGID00655837";3;2023;60;1;82;380000;126666,67;1;4319;3;2;2;0;1;1;1;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;3;0;3;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;2851
"TQRMNOPSQHKMLNCDELGID00655868";3;2023;60;1;82;0;0;1;0;2;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;1;"";2;2;"";2;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;3873
"TQRMNORTRHKMLNCDELGID00655839";3;2023;60;1;82;187000;62333,33;1;3112;2;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;1;2;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;98;0;0;0;1915
"TQRMNOTRQHKMLNCDELGID00655875";3;2023;60;1;82;210000;70000;1;7353;2;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;0;3;1;"";2;1;"";2;2;1;1;"";1;1;1;1;2;2;2;2;3;98;0;0;0;2259
"TQRMNORQVHKOLTCDEKKGD00657971";3;2023;54;1;62;200000;100000;1;135;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;122
"TQRMNOTRSHKMLNCDELGID00655876";3;2023;60;1;82;126000;42000;1;3709;2;2;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;1;2;1;"";2;1;"";1;2;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;2794
"TQRMNORQWHKOLTCDEKKGD00657480";3;2023;54;1;62;105000;52500;1;133;5;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;122
"TQRMNOTRTHKMLNCDELGID00655841";3;2023;60;1;82;72000;72000;1;1174;1;1;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;1;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;1194
"TQRMNORYSHKOLTCDEKKGD00657976";3;2023;54;1;62;0;0;1;0;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;197
"TQRMNOPWTHKOLTCDEKKGD00657969";3;2023;54;1;62;0;0;1;0;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;122
"TQRMNOPWSHKLMLCDEKIFF00653614";3;2023;52;1;54;97000;16166,67;1;314;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;1;"";3;1;"";4;1;1;1;"";1;1;1;3;2;2;2;2;0;1;0;0;0;367
"TQRMNOPWUHKLMLCDEKIFF00653779";3;2023;52;1;54;340000;113333,33;1;691;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";5;2;"";4;1;1;1;"";1;1;1;3;2;2;2;2;0;1;0;0;0;351
"TQRMNORQUHKOLTCDEKKGD00657970";3;2023;54;1;62;350000;50000;1;209;4;3;2;0;1;2;2;2;0;2;0;2;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;0;7;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;5;0;0;0;207
"TQRMNORRQHKLMLCDEKIFF00653782";3;2023;52;1;54;0;0;1;0;4;3;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;3;4;1;"";4;2;"";4;1;2;1;"";1;2;3;4;2;2;2;2;0;98;0;0;0;460
"TQRMNORRPHKLMLCDEKIFF00653616";3;2023;52;1;54;441000;55125;1;519;5;4;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;2;6;1;"";5;2;"";4;1;1;1;"";1;1;1;2;2;2;2;2;0;1;10;0;0;347
"TQRMNOWQQHKOKRCDELGID00655776";3;2023;60;1;82;219000;43800;1;1426;2;2;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;5;0;5;1;"";2;1;"";1;1;1;1;"";1;1;1;1;1;2;2;2;0;3;4;5;0;352
"TQRMNOWQTHKOKRCDELGID00655778";3;2023;60;1;82;216000;72000;1;1533;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;3;0;3;1;"";2;2;"";4;1;1;1;"";1;1;1;2;1;2;2;2;0;1;3;0;0;592
"TQRMNOWQSHKOKRCDELGID00655705";3;2023;60;1;82;505800;126450;1;1303;2;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;1;"";2;1;"";1;1;1;1;"";1;1;1;1;1;2;2;2;0;1;0;0;0;590
"TQRMNOQYVHKLMQCDEJMDB00658461";3;2023;46;1;30;284000;71000;1;497;4;2;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;4;0;4;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;2;3;4;0;420
"TQRMNOTSSHKOKPCDEJLCH00656226";3;2023;45;1;26;590000;147500;1;293;3;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;1;3;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;282
"TQRMNOSTRHKKKUCDEJODJ00655394";3;2023;48;1;38;56000;18666,67;1;153;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;3;1;2;1;"";1;2;"";4;2;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;159
"TQRMNOPYQHKNLLCDEJODJ00655284";3;2023;48;1;38;176000;44000;1;153;3;3;2;0;1;2;1;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1;"";3;1;"";4;2;1;1;"";1;1;1;1;1;2;2;2;0;98;0;0;0;145
"TQRMNOSTTHKKKUCDEJODJ00655242";3;2023;48;1;38;336000;37333,33;1;137;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;9;4;5;1;"";2;2;"";4;2;1;1;"";1;1;1;1;2;2;2;2;6;98;0;0;0;123
"TQRMNOSTSHKKKUCDEJODJ00655241";3;2023;48;1;38;113000;22600;1;188;2;1;2;0;2;2;2;0;0;0;0;2;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;5;1;4;1;"";3;2;"";4;2;1;1;"";1;2;2;3;1;1;2;1;3;98;0;0;0;193
"TQRMNOPSSHKLMMCDEJMDB00658236";3;2023;46;1;30;318000;318000;1;421;5;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;362
"TQRMNOSTVHKKKUCDEJODJ00655243";3;2023;48;1;38;227400;75800;1;90;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;1;2;1;"";3;2;"";2;1;2;1;"";1;2;2;3;2;2;2;1;0;98;0;0;0;87
"TQRMNOPSTHKLMMCDEJMDB00658454";3;2023;46;1;30;245000;122500;1;378;3;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;346
"TQRMNOPSUHKLMMCDEJMDB00658455";3;2023;46;1;30;293000;97666,67;1;340;4;3;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;276
"TQRMNOSPVHKNKPCDEKNHF00656981";3;2023;57;1;74;280000;140000;1;42;2;1;2;0;1;2;1;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;37
"TQRMNORUPHKLMMCDEJMDB00658457";3;2023;46;1;30;400000;80000;1;987;3;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;832
"TQRMNORWTHKLLQCDEKHFB00657290";3;2023;51;2;50;280000;46666,67;1;1390;3;2;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;3;3;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;0;98;0;0;0;1455
"TQRMNORWVHKLLQCDEKHFB00657426";3;2023;51;1;50;0;0;1;0;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;3;0;0;0;1107
"TQRMNORWXHKLLQCDEKHFB00657456";3;2023;51;1;50;307000;34111,11;1;2023;4;4;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;1;8;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;1020
"TQRMNOSUTHKLLSCDEJGAH00654605";3;2023;40;1;6;300000;150000;1;2781;4;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";4;1;"";3;1;1;1;"";1;1;1;1;2;2;2;96;0;98;0;0;0;1873
"TQRMNORPSHKOKUCDEJIBF00654096";3;2023;42;1;14;250000;250000;1;682;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;97;0;0;0;656
"TQRMNOQUUHKLMMCDEJMDB00658456";3;2023;46;1;30;395000;197500;1;311;2;1;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;2;98;0;0;0;253
"TQRMNOWPXHKLLQCDEKHFB00657427";3;2023;51;1;50;0;0;1;0;3;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;3;0;0;0;1091
"TQRMNOSTPHKKLMCDEKHFB00657328";3;2023;51;1;50;385000;192500;1;603;2;1;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;417
"TQRMNOUYXHKMLQCDELGID00655737";3;2023;60;1;82;0;0;1;0;3;2;2;0;1;2;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;571
"TQRMNOPYPHKLMLCDELGID00655807";3;2023;60;1;82;87000;87000;1;522;5;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;431
"TQRMNOQTYHKLLRCDEKGEH00656383";3;2023;50;1;46;235000;78333,33;1;181;3;2;2;0;1;2;1;2;0;2;0;8;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;2;"";7;2;"";1;1;1;1;"";1;1;1;2;2;2;2;1;3;2;0;0;0;152
"TQRMNOQURHKLLRCDEKGEH00656385";3;2023;50;1;46;219500;43900;1;261;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;5;1;4;1;"";2;1;"";7;2;1;1;"";1;1;1;2;2;2;2;2;0;98;0;0;0;222
"TQRMNORTQHKLLSCDEKKGD00657720";3;2023;54;1;62;130000;130000;1;312;4;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;96;0;1;0;0;0;284
"TQRMNOSQSHKLMOCDEKNHF00656939";3;2023;57;1;74;185000;46250;1;100;3;2;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;2;2;2;"";3;1;"";2;2;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;90
"TQRMNOPYWHKLMOCDEKNHF00656859";3;2023;57;1;74;351000;117000;1;88;4;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;3;0;3;1;"";4;1;"";2;2;1;1;"";1;1;1;1;2;2;2;2;0;1;3;0;0;83
"TQRMNOSRTHKKLMCDEJLCH00656325";3;2023;45;1;26;1140000;285000;1;172;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;2;3;4;0;0;165
"TQRMNORXSHKMMPCDEKKGD00657723";3;2023;54;1;62;210000;105000;1;337;2;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;0;2;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;315
"TQRMNOPWUHKOKSCDEKNHF00656807";3;2023;57;1;74;109000;18166,67;1;364;4;3;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;3;4;5;0;0;353
"TQRMNORRWHKKLPCDEJGAH00654635";3;2023;40;1;6;0;0;1;0;2;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;1;1;2;2;2;5;1;4;1;"";2;1;"";3;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;1027
"TQRMNOSURHKLLTCDEKHFB00657404";3;2023;51;2;50;253000;50600;1;243;4;3;2;0;1;2;1;2;0;2;0;3;"";1;"";1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;5;1;4;2;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;2;3;4;0;280
"TQRMNORPUHKMLPCDELGID00655886";3;2023;60;1;82;90000;45000;1;560;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";2;2;"";4;1;1;2;"";1;2;2;3;2;2;2;1;0;98;0;0;0;273
"TQRMNOTYQHKMLPCDELGID00655784";3;2023;60;1;82;684800;171200;1;1345;3;2;1;1;1;1;1;2;0;2;0;1;"";4;"ELECTRICIDAD";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;4;2;2;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;630
"TQRMNOTSWHKLLUCDEKNHF00656964";3;2023;57;1;74;0;0;1;0;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;1;0;3;0;0;0;131
"TQRMNOPWXHKOKSCDEKNHF00656929";3;2023;57;1;74;45000;22500;1;389;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;381
"TQRMNOQSWHKMLNCDEKLGH00654823";3;2023;55;1;66;108000;36000;1;248;4;1;2;0;2;2;2;0;0;0;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;1;"";4;1;"";3;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;247
"TQRMNOPWVHKOKSCDEKNHF00656893";3;2023;57;1;74;110000;27500;1;453;2;1;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;392
"TQRMNOQSXHKMLNCDEKLGH00654947";3;2023;55;1;66;500000;100000;1;266;3;2;2;0;2;2;2;0;0;0;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;260
"TQRMNOQSYHKMLNCDEKLGH00654824";3;2023;55;1;66;620000;103333,33;1;188;6;4;2;0;2;2;2;0;0;0;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;6;1;5;1;"";6;1;"";3;1;1;1;"";1;1;1;1;2;2;2;2;0;4;3;0;0;189
"TQRMNOSQQHKLLQCDELIJB00656628";3;2023;62;1;90;288000;57600;1;349;2;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;5;1;4;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;1;0;0;0;321
"TQRMNOSUQHKLLTCDELGID00655894";3;2023;60;1;82;187000;187000;1;1495;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;950
"TQRMNOQTYHKLLQCDELIJB00656794";3;2023;62;1;90;253000;50600;1;293;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;5;1;4;1;"";3;1;"";4;2;1;1;"";1;1;1;2;2;1;2;4;0;98;0;0;0;263
"TQRMNORSQHKMMRCDEJIBF00654031";3;2023;42;1;14;430000;107500;1;211;5;3;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;1;4;3;0;193
"TQRMNOQTQHKMLNCDEKLGH00654878";3;2023;55;1;66;184000;30666,67;1;228;5;3;2;0;2;2;2;0;0;0;0;1;"";2;"";1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;6;2;4;1;"";5;2;"";4;1;2;1;"";1;2;1;1;2;2;2;2;0;1;0;0;0;225
"TQRMNOVRPHKOLMCDEKIFF00653848";3;2023;52;1;54;50000;25000;1;407;1;1;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";1;2;"";4;2;1;1;"";1;1;2;2;2;2;2;2;0;1;0;0;0;227
"TQRMNOSPSHKMLNCDEKLGH00654886";3;2023;55;1;66;530000;132500;1;128;6;3;2;0;2;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1;"";6;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;127
"TQRMNOSSYHKMMMCDEKKGD00657534";3;2023;54;1;62;170000;170000;1;216;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;201
"TQRMNOSSQHKLMMCDEKGEH00656418";3;2023;50;1;46;319400;63880;1;230;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;2;5;1;4;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;4;98;0;0;0;221
"TQRMNOSSRHKLMMCDEKGEH00656419";3;2023;50;1;46;75000;18750;1;390;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;4;2;2;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;0;98;0;0;0;353
